Using Best Grid Path: true
Using Waypoints: true
Using Best Waypoint Path: false
Heuristic: Pure Distance


0_WaypointTraversalTime	0_GridTraversalTime	0_TotalTraversalTime	1_WaypointTraversalTime	1_GridTraversalTime	1_TotalTraversalTime	2_WaypointTraversalTime	2_GridTraversalTime	2_TotalTraversalTime	3_WaypointTraversalTime	3_GridTraversalTime	3_TotalTraversalTime	4_WaypointTraversalTime	4_GridTraversalTime	4_TotalTraversalTime	5_WaypointTraversalTime	5_GridTraversalTime	5_TotalTraversalTime	6_WaypointTraversalTime	6_GridTraversalTime	6_TotalTraversalTime	7_WaypointTraversalTime	7_GridTraversalTime	7_TotalTraversalTime	8_WaypointTraversalTime	8_GridTraversalTime	8_TotalTraversalTime	
0.294129	0.340755	0.634884	0.423745	0.479462	0.903206	0.157475	0.223749	0.381224	0.189732	0.560692	0.750424	0.259818	0.709369	0.969187	0.879747	0.779749	1.6595	0.312603	0.655704	0.968308	0.109968	0.324626	0.434595	0.0630485	0.508494	0.571542	
0.517877	0.329612	0.847489	0.586204	0.472424	1.05863	0.208793	0.196183	0.404977	0.225215	0.492951	0.718166	0.389141	0.637523	1.02666	0.863911	1.03048	1.89439	0.436941	0.801449	1.23839	0.114954	0.464213	0.579166	0.0835759	0.793825	0.877401	
0.435768	0.448084	0.883852	0.453069	0.46304	0.916109	0.167445	0.202928	0.370373	0.281226	0.649253	0.930479	0.40351	0.653945	1.05746	0.617289	0.730483	1.34777	0.407323	0.614063	1.02139	0.0888544	0.442806	0.53166	0.0961856	0.424918	0.521103	
0.347207	0.440753	0.78796	0.569783	0.629899	1.19968	0.170671	0.202342	0.373013	0.272135	0.642215	0.91435	0.286504	0.505561	0.792065	0.724911	0.752183	1.47709	0.32228	0.584445	0.906725	0.0970654	0.310257	0.407323	0.0621688	0.435475	0.497643	
0.352485	0.435181	0.787666	0.517877	0.502922	1.0208	0.164513	0.256593	0.421105	0.265097	0.630778	0.895875	0.333717	0.594122	0.927839	0.716114	0.817871	1.53398	0.405856	0.991181	1.39704	0.106743	0.414947	0.52169	0.0645147	0.37184	0.436354	
0.271255	0.33489	0.606145	0.418466	0.5082	0.926666	0.173017	0.194717	0.367734	0.21847	0.488846	0.707316	0.516118	0.58855	1.10467	0.620808	0.768605	1.38941	0.358643	0.590603	0.949247	0.145451	0.308498	0.453949	0.0583565	0.370667	0.429023	
0.284451	0.343981	0.628432	0.424624	0.446032	0.870656	0.180935	0.187679	0.368614	0.227268	0.471544	0.698812	0.269789	0.494418	0.764207	0.591483	0.712008	1.30349	0.333717	0.575354	0.909071	0.0973586	0.316416	0.413774	0.0618755	0.319348	0.381224	
0.273308	0.331078	0.604386	0.40527	0.443099	0.848369	0.156595	0.1868	0.343394	0.208793	0.463333	0.672126	0.263337	0.507907	0.771244	0.621688	0.714647	1.33634	0.326093	0.563331	0.889424	0.103517	0.302633	0.40615	0.0609958	0.328145	0.389141	
0.26451	0.346327	0.610837	0.412601	0.448084	0.860685	0.165979	0.18504	0.351019	0.25542	0.560985	0.816405	0.247209	0.487086	0.734295	0.592069	0.763034	1.3551	0.345154	0.552188	0.897341	0.0909071	0.304392	0.395299	0.062462	0.329025	0.391487	
0.280932	0.342515	0.623447	0.414947	0.440167	0.855114	0.163926	0.370667	0.534593	0.248675	0.494711	0.743386	0.247209	0.508787	0.755996	0.610251	0.716993	1.32724	0.581512	1.34513	1.92664	0.329025	0.711422	1.04045	0.262458	0.70673	0.969187	
0.706436	0.74192	1.44836	1.0771	1.05159	2.12869	0.468612	0.432542	0.901154	0.561572	1.07007	1.63164	0.665675	1.19909	1.86477	1.58941	1.33809	2.9275	0.345154	0.605559	0.950713	0.0888544	0.371546	0.460401	0.0703797	0.507027	0.577407	
0.509667	0.375065	0.884732	0.629605	0.445738	1.07534	0.137827	0.224922	0.362749	0.180935	1.27035	1.45129	0.217884	0.604093	0.821977	0.62462	0.753356	1.37798	1.23956	1.03312	2.27268	0.0929599	0.395006	0.487966	0.0630485	0.439287	0.502335	
0.308205	0.358937	0.667141	0.470371	0.469491	0.939863	0.158941	0.247209	0.40615	0.194717	1.32373	1.51844	0.453363	0.941622	1.39498	1.06948	1.44601	2.51549	0.920801	1.25423	2.17503	0.134308	0.317882	0.45219	0.0630485	0.669194	0.732242	
0.280932	0.349259	0.630192	0.699105	0.846316	1.54542	0.282985	0.349846	0.632831	0.357177	0.88004	1.23722	0.440167	0.915816	1.35598	0.804675	0.77623	1.5809	0.511426	0.61201	1.12344	0.118766	0.389728	0.508494	0.0715527	0.388555	0.460107	
0.341928	0.327559	0.669487	0.509373	0.465972	0.975346	0.180935	0.200875	0.38181	0.20762	0.483274	0.690894	0.471544	1.21493	1.68647	0.944848	0.870069	1.81492	0.341928	0.616116	0.958044	0.102051	0.310551	0.412601	0.0703797	0.342515	0.412894	
0.264804	0.328439	0.593242	0.424331	0.502042	0.926373	0.179762	0.187093	0.366854	0.417	0.535179	0.952179	0.26539	0.5082	0.77359	0.615823	0.78708	1.4029	0.336063	0.586498	0.922561	0.222576	0.781508	1.00408	0.15161	0.700572	0.852181	
0.598814	0.758342	1.35716	0.446911	0.451017	0.897928	0.146624	0.249262	0.395886	0.18592	0.517877	0.703797	0.265977	0.520223	0.7862	0.626966	0.783854	1.41082	0.34662	0.573595	0.920215	0.0868017	0.352485	0.439287	0.062462	0.371546	0.434008	
0.261578	0.345154	0.606732	0.428437	0.448377	0.876814	0.148384	0.233133	0.381517	0.200289	0.495004	0.695293	0.259818	0.511719	0.771538	0.596761	0.762447	1.35921	0.351019	0.58943	0.940449	0.110848	0.295888	0.406736	0.0633418	0.511719	0.575061	
0.280932	0.319348	0.60028	0.409962	0.456882	0.866844	0.202048	0.182694	0.384742	0.24369	0.467732	0.711422	0.259525	0.515531	0.775057	0.603213	0.783268	1.38648	0.323453	0.561865	0.885318	0.236945	0.404977	0.641922	0.0627553	0.434302	0.497057	
0.448377	0.947487	1.39586	1.87151	0.812006	2.68352	1.04162	1.8897	2.93132	0.223456	0.586204	0.80966	0.865671	1.2205	2.08617	0.690015	0.869776	1.55979	0.536939	0.921681	1.45862	0.15161	0.660396	0.812006	0.0665675	0.980038	1.04661	
0.480048	0.565677	1.04573	0.438114	0.725204	1.16332	0.192958	0.44955	0.642508	0.444859	0.902327	1.34719	0.683563	0.872415	1.55598	1.83427	0.824909	2.65918	0.352192	0.583858	0.93605	0.272428	0.61289	0.885318	0.0595295	0.371546	0.431076	
0.295302	0.338702	0.634004	0.414654	0.454536	0.86919	0.187093	0.200582	0.387675	0.235479	0.541337	0.776816	0.249262	0.475943	0.725204	0.627846	0.737814	1.36566	0.347207	0.571542	0.918749	0.120232	0.299407	0.419639	0.0692067	0.375065	0.444272	
0.304979	0.329612	0.634591	0.446032	0.478875	0.924907	0.173897	0.196183	0.37008	0.224042	0.487673	0.711715	0.46392	0.533126	0.997046	0.608491	0.759221	1.36771	0.330491	0.563038	0.893529	0.0879747	0.329612	0.417586	0.058943	0.350726	0.409669	
0.293835	0.328439	0.622274	0.430783	0.617289	1.04807	0.31231	0.437234	0.749544	0.23108	0.476236	0.707316	0.27624	0.954525	1.23077	1.04836	1.22783	2.2762	0.447498	0.584738	1.03224	0.0950126	0.463333	0.558346	0.063635	0.585031	0.648666	
0.511426	0.51084	1.02227	1.87386	0.752183	2.62604	0.487966	0.390314	0.87828	0.632245	0.537818	1.17006	0.259525	0.501456	0.760981	0.607025	0.760394	1.36742	0.351312	0.59119	0.942502	0.0885612	0.321987	0.410548	0.0736055	0.535472	0.609078	
0.287677	0.332837	0.620515	1.14602	0.556586	1.7026	0.210846	0.213485	0.424331	0.259232	0.635177	0.894409	0.438407	0.532247	0.970654	0.69412	0.798223	1.49234	0.532833	0.689721	1.22255	0.132255	0.331958	0.464213	0.0727257	0.48474	0.557466	
0.364802	0.342515	0.707316	1.04279	1.03106	2.07386	0.204394	0.303513	0.507907	0.296768	0.503215	0.799983	0.330198	0.51084	0.841038	0.662742	0.807901	1.47064	0.441926	0.609078	1.051	0.106156	0.402924	0.50908	0.0686202	0.346913	0.415534	
0.584152	0.812006	1.39616	0.666848	0.788253	1.4551	0.344567	0.243983	0.58855	0.243103	0.517584	0.760688	0.253954	0.514358	0.768312	0.764793	1.0818	1.84659	0.428143	0.593829	1.02197	0.0897341	0.326093	0.415827	0.0668607	0.356884	0.423745	
0.270962	0.332251	0.603213	0.41788	0.463333	0.881213	0.166272	0.196183	0.362456	0.661569	0.639576	1.30115	0.268909	0.495297	0.764207	0.57946	0.756289	1.33575	0.328439	0.56861	0.897048	0.0859219	0.354245	0.440167	0.0642215	0.331371	0.395593	
0.273308	0.329905	0.603213	0.407029	0.487086	0.894116	0.153076	0.186506	0.339582	0.212605	0.460401	0.673006	0.32492	0.616116	0.941036	0.595295	0.825496	1.42079	0.326093	0.61201	0.938103	0.0879747	0.333424	0.421399	0.0768312	0.315536	0.392367	
0.292956	0.333717	0.626673	0.40615	0.49823	0.904379	0.167152	0.185333	0.352485	0.203515	0.464506	0.668021	0.263044	0.541924	0.804968	0.600867	0.778869	1.37974	0.498523	0.589723	1.08825	0.0923734	0.561572	0.653945	0.0709662	0.358057	0.429023	
0.283278	0.338996	0.622274	0.411721	0.448671	0.860392	0.172137	0.190905	0.363042	0.236359	0.493245	0.729603	0.241637	0.496764	0.738401	0.586498	0.736348	1.32285	0.331958	0.570956	0.902913	0.106743	0.295302	0.402044	0.0574768	0.507027	0.564504	
